Rank,Username,Categories,Suscribers,Country,Visits,Likes,Comments,Links,Cluster,Recommendation
635,camilaloures,"Películas, Humor",14800000.0,Brasil,271900.0,16700.0,237.0,http://youtube.com/channel/UCvuJTWl_peL49CUfF2EAbyg,1,Recommend channels from Cluster 1 to users interested in this type of content.
636,sevengersofficial,,14800000.0,India,3200000.0,342100.0,486.0,http://youtube.com/channel/UCAgAsH5n26IHMDyzwhF3wIw,1,Recommend channels from Cluster 1 to users interested in this type of content.
637,MeghanTrainor,"Películas, Humor",14800000.0,Estados Unidos,17600.0,662.0,49.0,http://youtube.com/channel/UCkXgEcpoTE4tHsebYBouWpA,1,Recommend channels from Cluster 1 to users interested in this type of content.
638,theslowmoguys,,14800000.0,Estados Unidos,1100000.0,66200.0,1700.0,http://youtube.com/channel/UCUK0HBIBWgM2c4vsPhkYY4w,1,Recommend channels from Cluster 1 to users interested in this type of content.
639,majorlazer,"Música y baile, Películas",14800000.0,Estados Unidos,25700.0,722.0,36.0,http://youtube.com/channel/UCMJ5Qf3sOvQpcYiai1Noa3Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
640,lachlan,"Animación, Videojuegos",14800000.0,Estados Unidos,500700.0,19500.0,262.0,http://youtube.com/channel/UCh7EqOZt7EvO2osuKbIlpGg,1,Recommend channels from Cluster 1 to users interested in this type of content.
641,MalumaVEVO,Música y baile,14800000.0,México,226400.0,8500.0,275.0,http://youtube.com/channel/UCFkoPRmuxqr37jvGmmpzhzQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
642,chadwildclay,"Películas, Humor",14800000.0,Estados Unidos,864700.0,17500.0,3200.0,http://youtube.com/channel/UCwaNuezahYT3BOjfXsne2mg,1,Recommend channels from Cluster 1 to users interested in this type of content.
643,auron,"Películas, Animación",14800000.0,México,1100000.0,48800.0,861.0,http://youtube.com/channel/UCFR2oaNj02WnXkOgLH0iqOA,1,Recommend channels from Cluster 1 to users interested in this type of content.
644,E_MasterSensei,"Películas, Videojuegos",14800000.0,México,519800.0,32200.000000000004,459.0,http://youtube.com/channel/UC3osN7-7XJq3NEoKZIUUx0w,1,Recommend channels from Cluster 1 to users interested in this type of content.
645,MartinGarrix,Música y baile,14800000.0,Estados Unidos,40700.0,4000.0,130.0,http://youtube.com/channel/UC5H_KXkPbEsGs0tFt8R35mA,1,Recommend channels from Cluster 1 to users interested in this type of content.
646,facts806,,14800000.0,Egipto,12500.0,744.0,17.0,http://youtube.com/channel/UCBzrJ1zGf9-0cd5-n7sBraQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
647,collegehumor,"Películas, Humor",14800000.0,Estados Unidos,212000.0,10100.0,487.0,http://youtube.com/channel/UCPDXXXJj9nax0fr0Wfc048g,1,Recommend channels from Cluster 1 to users interested in this type of content.
648,BBCNews,Noticias y Política,14800000.0,Estados Unidos,66300.0,913.0,444.0,http://youtube.com/channel/UC16niRr50-MSBwiO3YDb3RA,1,Recommend channels from Cluster 1 to users interested in this type of content.
649,DocTops,Animación,14800000.0,México,1300000.0,45200.0,881.0,http://youtube.com/channel/UCAolsolgHiURrQBuZ4qe0lg,1,Recommend channels from Cluster 1 to users interested in this type of content.
650,PrestonPlayz,"Animación, Videojuegos",14800000.0,Estados Unidos,787300.0,11900.0,686.0,http://youtube.com/channel/UCJZam2u1G0syq3kyqrCXrNw,1,Recommend channels from Cluster 1 to users interested in this type of content.
651,vladandnikiport,,14700000.0,Unknown,511300.0,0.0,0.0,http://youtube.com/channel/UCiuZ9qRr3mrykNmWcAPmJ0w,1,Recommend channels from Cluster 1 to users interested in this type of content.
652,TheVishalbhatt,,14700000.0,India,446900.0,27600.0,49.0,http://youtube.com/channel/UCTf3jU9tyfsq1ElmkTY_ztQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
653,nostalgia,Ciencia y tecnología,14700000.0,Unknown,53900.0,6400.0,335.0,http://youtube.com/channel/UCH2VZQBLFTOp6I_qgnBJCuQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
654,DentalDigest,,14700000.0,Estados Unidos,6400000.0,209400.0,563.0,http://youtube.com/channel/UC7u9o8BHiJyH2_cef_nC7tQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
655,zeebangla,,14700000.0,India,1300.0,17.0,0.0,http://youtube.com/channel/UCeMsqI6jU9WE2ctsrbxbywQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
656,cokestudio,"Música y baile, Películas",14700000.0,Pakistán,1800000.0,1400.0,47.0,http://youtube.com/channel/UCM1VesJtJ9vTXcMLLr_FfdQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
657,LikeNastya_Stories,"Animación, Juguetes",14700000.0,Unknown,77600.0,345.0,0.0,http://youtube.com/channel/UCcqANnGO-HUapcmL2zyEI0g,1,Recommend channels from Cluster 1 to users interested in this type of content.
658,user-ts8yv9np7m,"Películas, Humor",14700000.0,Unknown,38000.0,159.0,0.0,http://youtube.com/channel/UCraaN4FiNe7l3F4XR6s246A,1,Recommend channels from Cluster 1 to users interested in this type of content.
659,infobellskannadarhymes,Educación,14700000.0,Unknown,348300.0,8100.0,0.0,http://youtube.com/channel/UCzKWILdrVl8ZEcDzaH4kl_A,1,Recommend channels from Cluster 1 to users interested in this type of content.
660,ZEE5,,14700000.0,India,255.5,8.0,0.0,http://youtube.com/channel/UCXOgAl4w-FQero1ERbGHpXQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
661,rebeccazamolo,"Videojuegos, Humor",14600000.0,Estados Unidos,2900000.0,30400.0,2600.0,http://youtube.com/channel/UCfw8x3VR-ElcaWW2Tg_jgSA,1,Recommend channels from Cluster 1 to users interested in this type of content.
662,ZigandSharko,,14600000.0,Unknown,136900.0,935.0,0.0,http://youtube.com/channel/UCcKJJuOe2tOqgrKw0Gks-sw,1,Recommend channels from Cluster 1 to users interested in this type of content.
663,VijayKumarVinerVlogs,,14600000.0,India,110600.0,3100.0,5.0,http://youtube.com/channel/UCfIpFdLEnTfkXjcwsiO4dAA,1,Recommend channels from Cluster 1 to users interested in this type of content.
664,GMM25Thailand,,14600000.0,Tailandia,2900.0,34.0,0.0,http://youtube.com/channel/UCTP5z0kFg6-nPcZ79gTC67Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
665,Telemundo,,14600000.0,Argentina,2800.0,53.0,4.0,http://youtube.com/channel/UCajrNVKvG2xVlVcSr3GcsDA,1,Recommend channels from Cluster 1 to users interested in this type of content.
666,TheDodo,Animales y mascotas,14600000.0,Estados Unidos,462900.0,12300.0,412.0,http://youtube.com/channel/UCINb0wqPz-A0dV9nARjJlOQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
667,NatanporAi,,14600000.0,Brasil,1500000.0,28300.0,221.0,http://youtube.com/channel/UCjaxmdb_gTWbz9XF5rzvgGg,1,Recommend channels from Cluster 1 to users interested in this type of content.
668,IDEIASINCRIVEIS,,14600000.0,Brasil,11000.0,120.0,3.0,http://youtube.com/channel/UCcQeJmGXpa_t03Zjrl8Aq4g,1,Recommend channels from Cluster 1 to users interested in this type of content.
669,boramtubetoysreview9575,"Películas, Juguetes",14600000.0,Unknown,9500.0,77.0,0.0,http://youtube.com/channel/UC3pnQ7MHDABUFungNcMQ7dA,1,Recommend channels from Cluster 1 to users interested in this type of content.
670,legendaefunk,"Música y baile, Animación",14600000.0,Brasil,3700.0,154.0,8.0,http://youtube.com/channel/UCgO5cJ4sL1um054gGYusjiA,1,Recommend channels from Cluster 1 to users interested in this type of content.
671,woodyandkleiny,"Videojuegos, Humor",14600000.0,Estados Unidos,524900.0,35100.0,86.0,http://youtube.com/channel/UCoGForHQAmk0_9rI9CABeYw,1,Recommend channels from Cluster 1 to users interested in this type of content.
672,NobruTV,"Películas, Animación",14600000.0,Brasil,367300.0,31300.0,125.0,http://youtube.com/channel/UCqWmLengIKFXRjuL1YyXNSg,1,Recommend channels from Cluster 1 to users interested in this type of content.
673,reactiontime,"Animación, Humor",14600000.0,Estados Unidos,12600.0,681.0,30.0,http://youtube.com/channel/UChM5Ff2yVeIZ16EWiB081cg,1,Recommend channels from Cluster 1 to users interested in this type of content.
674,TommyInnit,"Videojuegos, Humor",14600000.0,Estados Unidos,1400000.0,99000.0,4900.0,http://youtube.com/channel/UC5p_l5ZeB_wGjO_yDXwiqvw,1,Recommend channels from Cluster 1 to users interested in this type of content.
675,LillySingh,"Animación, Humor",14600000.0,Estados Unidos,54700.0,3600.0,55.0,http://youtube.com/channel/UCfm4y4rHF5HGrSr-qbvOwOg,1,Recommend channels from Cluster 1 to users interested in this type of content.
676,lesboystv,,14500000.0,Francia,28700.0,0.0,0.0,http://youtube.com/channel/UCErphF_9VoXQB29BVDK9_Jw,1,Recommend channels from Cluster 1 to users interested in this type of content.
677,GH.S,,14500000.0,Estados Unidos,5100000.0,194600.0,816.0,http://youtube.com/channel/UCdrBnBNLsN4_cH32HWbr9qg,1,Recommend channels from Cluster 1 to users interested in this type of content.
678,IanBoggs,"Películas, Humor",14500000.0,Estados Unidos,2500000.0,175300.0,1800.0,http://youtube.com/channel/UC9yadlAEiyOUNa3y4dnuYFg,1,Recommend channels from Cluster 1 to users interested in this type of content.
679,Drawblogs,"Películas, Animación",14400000.0,México,9300.0,446.0,25.0,http://youtube.com/channel/UCkuPobJMx7DPUdwlVo1TFfA,1,Recommend channels from Cluster 1 to users interested in this type of content.
680,RosannaPansino,DIY y Life Hacks,14400000.0,Estados Unidos,48500.0,3300.0,31.0,http://youtube.com/channel/UCjwmbv6NE4mOh8Z8VhPUx1Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
681,LuliPampin,"Música y baile, Animación",14400000.0,Unknown,1200000.0,2500.0,0.0,http://youtube.com/channel/UCCw5Xsx3WazdczGTKJdjwPQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
682,CrescendocomLuluca,Animación,14400000.0,Brasil,768300.0,31200.0,1700.0,http://youtube.com/channel/UCnrGkE2AmBAv6Vxj6kjf1jg,1,Recommend channels from Cluster 1 to users interested in this type of content.
683,AlexaRivera,"Animación, Humor",14400000.0,Estados Unidos,3500000.0,87700.0,2500.0,http://youtube.com/channel/UCPpATKqmMV-CNRNWYaDUwiA,1,Recommend channels from Cluster 1 to users interested in this type of content.
684,dangmattsmith,"Animación, Humor",14400000.0,Unknown,58000.0,3000.0,274.0,http://youtube.com/channel/UCe56RtxwepRSyZ-b--SedOw,1,Recommend channels from Cluster 1 to users interested in this type of content.
685,WishFM1075official,Música y baile,14400000.0,Filipinas,49400.0,711.0,73.0,http://youtube.com/channel/UCdfq8-581QVUtVsa8ChVnDQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
686,BobonSantoso,"Música y baile, Películas",14400000.0,Indonesia,242200.0,7100.0,137.0,http://youtube.com/channel/UCCeJqNJdhaydrlubVLzyErQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
687,nikkietutorials,"Diseño/arte, Belleza",14400000.0,Estados Unidos,2700000.0,152400.0,1100.0,http://youtube.com/channel/UCzTKskwIc_-a0cGvCXA848Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
688,Compot,Videojuegos,14400000.0,Rusia,1000000.0,40600.0,1700.0,http://youtube.com/channel/UC0cWWruNMb95iCBEOzPnjRA,1,Recommend channels from Cluster 1 to users interested in this type of content.
689,vladandnikirus,Juguetes,14300000.0,Unknown,832100.0,2700.0,0.0,http://youtube.com/channel/UCppy4jafHu51iCMl-7qVbFA,1,Recommend channels from Cluster 1 to users interested in this type of content.
690,JamunaTVbd,Noticias y Política,14300000.0,Bangladesh,3800.0,70.0,11.0,http://youtube.com/channel/UCN6sm8iHiPd0cnoUardDAnw,1,Recommend channels from Cluster 1 to users interested in this type of content.
691,zeetvtelugu,,14300000.0,India,2700.0,78.0,0.0,http://youtube.com/channel/UC3PYGKK29qJ0zu-eEthHK4g,1,Recommend channels from Cluster 1 to users interested in this type of content.
692,seungbini67,,14300000.0,Estados Unidos,9200000.0,325200.0,2000.0,http://youtube.com/channel/UCPhHBEtG6dVZ5fJKoNArcJw,1,Recommend channels from Cluster 1 to users interested in this type of content.
693,boxtoxtv,,14300000.0,India,1700000.0,53500.0,138.0,http://youtube.com/channel/UCCfKlFlKYBxZ-UU2dWc17IQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
694,ETVJabardasth,Humor,14300000.0,India,70800.0,1700.0,4.0,http://youtube.com/channel/UCnoqvTW4YZExfDeq7_Wmd-w,1,Recommend channels from Cluster 1 to users interested in this type of content.
695,Jazzghost,"Animación, Videojuegos",14200000.0,Brasil,1400000.0,61500.0,2100.0,http://youtube.com/channel/UCIXguhHCl8eDTkXpEuiGPUA,1,Recommend channels from Cluster 1 to users interested in this type of content.
696,BieTheSka,,14200000.0,Tailandia,316600.0,8900.0,71.0,http://youtube.com/channel/UCjVb9mJZTeuPLN4hOjmvQnw,1,Recommend channels from Cluster 1 to users interested in this type of content.
697,airrack,"Videojuegos, Humor",14200000.0,Estados Unidos,4400000.0,192700.0,6400.0,http://youtube.com/channel/UCyps-v4WNjWDnYRKmZ4BUGw,1,Recommend channels from Cluster 1 to users interested in this type of content.
698,inventonahora,"Películas, Humor",14200000.0,Brasil,466900.0,47500.0,447.0,http://youtube.com/channel/UCR3vcUrhFUdzagng58ueI2w,1,Recommend channels from Cluster 1 to users interested in this type of content.
699,TheSocialFactory,,14200000.0,India,0.0,0.0,0.0,http://youtube.com/channel/UCbmu9wfzxKls40WkCzvqtRA,1,Recommend channels from Cluster 1 to users interested in this type of content.
700,nehakakkar,Música y baile,14200000.0,India,320100.0,25600.0,284.0,http://youtube.com/channel/UCicMnWThgzNjUmqpd-nUTXQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
701,SuperPolina,,14200000.0,Rusia,1800.0,10.0,0.0,http://youtube.com/channel/UCE76CBkDX591pxzps6bySOw,1,Recommend channels from Cluster 1 to users interested in this type of content.
702,ComePlayWithMe,"Películas, Juguetes",14200000.0,Unknown,1500000.0,0.0,0.0,http://youtube.com/channel/UCQ00zWTLrgRQJUb8MHQg21A,1,Recommend channels from Cluster 1 to users interested in this type of content.
703,veritasium,Ciencia y tecnología,14200000.0,Estados Unidos,2800000.0,110800.0,7500.0,http://youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA,1,Recommend channels from Cluster 1 to users interested in this type of content.
704,SanjoyDasOfficial,,14200000.0,India,326200.0,34800.0,101.0,http://youtube.com/channel/UCJxJpvWL1gxfLfM352EFatw,1,Recommend channels from Cluster 1 to users interested in this type of content.
705,karameeshchannel,Música y baile,14200000.0,Jordania,267600.0,1900.0,0.0,http://youtube.com/channel/UCZ7V5FSAdPkRjPf64pPx9-Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
706,AM3NlC,Coches y vehículos,14200000.0,Brasil,329100.0,25200.0,303.0,http://youtube.com/channel/UCrGnb5RdHA9M6WGmBGYo4ZQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
707,huba3,,14200000.0,Estados Unidos,1100000.0,27400.0,109.0,http://youtube.com/channel/UCybzQL-nUUIcbobgx6CrvkQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
708,DEVKeFacts,,14200000.0,India,1200000.0,45600.0,27.0,http://youtube.com/channel/UC2lZDDm1-wTuadQ1qVCZ3dA,1,Recommend channels from Cluster 1 to users interested in this type of content.
709,ATRO55,,14200000.0,Iraq,523100.0,51200.0,3600.0,http://youtube.com/channel/UCjf3ZSi7xMu8O9frZZ8FEGg,1,Recommend channels from Cluster 1 to users interested in this type of content.
710,Narobeauty,,14200000.0,Iraq,2400000.0,124700.0,5300.0,http://youtube.com/channel/UCWXYdNyGX01rnTB-tQci8JQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
711,trapcity,Música y baile,14200000.0,Estados Unidos,17500.0,734.0,30.0,http://youtube.com/channel/UC65afEgL62PGFWXY7n6CUbA,1,Recommend channels from Cluster 1 to users interested in this type of content.
712,refugiomental6032,Películas,14200000.0,Argentina,76600.0,1200.0,22.0,http://youtube.com/channel/UCgQRN9EO5ksPZjs7EasIftQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
713,vilmei,,14200000.0,Indonesia,162100.0,0.0,304.0,http://youtube.com/channel/UC90xz-i20jmoZhI8RMLzzjA,1,Recommend channels from Cluster 1 to users interested in this type of content.
714,TVAnaEmilia,,14200000.0,México,85800.0,4100.0,276.0,http://youtube.com/channel/UCdPyv-GXDxlOeonqYKtKMSQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
715,thinkmusicofficial,Música y baile,14200000.0,India,41900.0,1000.0,19.0,http://youtube.com/channel/UCLbdVvreihwZRL6kwuEUYsA,1,Recommend channels from Cluster 1 to users interested in this type of content.
716,tseriesregional,Música y baile,14200000.0,India,6900.0,59.0,5.0,http://youtube.com/channel/UCy2fvV-mH_4AcIgqnLg9uDw,1,Recommend channels from Cluster 1 to users interested in this type of content.
717,MasterskayaNastroeny,"Películas, Videojuegos",14100000.0,Rusia,125600.0,2700.0,81.0,http://youtube.com/channel/UCRW3VLiVep5Ud4Ovhj2eUyA,1,Recommend channels from Cluster 1 to users interested in this type of content.
718,theHacksmith,Videojuegos,14100000.0,Estados Unidos,174900.0,10200.0,102.0,http://youtube.com/channel/UCjgpFI5dU-D1-kh9H1muoxQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
719,StrayKids,"Música y baile, Películas",14100000.0,Estados Unidos,839600.0,146500.0,4300.0,http://youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA,1,Recommend channels from Cluster 1 to users interested in this type of content.
